word,count,rank
bite,106840,1640
pig,106704,1641
jealous,106695,1642
lab,106668,1643
bullet,106494,1644
onto,106489,1645
prefer,106260,1646
numbers,106207,1647
client,106150,1648
dig,106036,1649
weak,105768,1650
conversation,105406,1651
grandpa,105393,1652
dont,105028,1653
pieces,104916,1654
minister,104901,1655
breaking,104788,1656
mail,104786,1657
harm,104562,1658
invited,104525,1659
expecting,104504,1660
aware,104394,1661
sooner,104088,1662
brave,104056,1663
signal,104040,1664
purpose,103934,1665
responsibility,103786,1666
towards,103617,1667
england,103580,1668
movies,103507,1669
fantastic,103454,1670
happiness,103418,1671
biggest,103335,1672
turning,103142,1673
threw,103093,1674
ed,103006,1675
incredible,102908,1676
coach,102814,1677
grown,102804,1678
survive,102791,1679
hill,102731,1680
whenever,102558,1681
re,102499,1682
sweetie,102295,1683
matters,102257,1684
fucked,102015,1685
super,101900,1686
pretend,101898,1687
lf,101875,1688
wet,101758,1689
balls,101713,1690
bodies,101691,1691
gang,101603,1692
character,101601,1693
selling,101600,1694
followed,101590,1695
bless,101513,1696
property,101472,1697
permission,101317,1698
stayed,101204,1699
friday,101190,1700
arthur,101082,1701
chest,100971,1702
fate,100961,1703
roof,100952,1704
letting,100860,1705
introduce,100546,1706
goodness,100478,1707
bright,100442,1708
block,100319,1709
noise,100275,1710
finger,100139,1711
enter,100031,1712
opened,99950,1713
thief,99881,1714
headed,99869,1715
expected,99840,1716
project,99814,1717
science,99577,1718
garden,99352,1719
madame,99310,1720
pool,99299,1721
where'd,99294,1722
investigation,99226,1723
research,99115,1724
nothin,99014,1725
weather,99013,1726
heading,98957,1727
damage,98841,1728
spring,98836,1729
disappeared,98807,1730
gee,98772,1731
believed,98741,1732
da,98699,1733
dan,98554,1734
tickets,98552,1735
sugar,98544,1736
society,98451,1737
style,98434,1738
returned,98234,1739
vote,98196,1740
brilliant,98144,1741
unfortunately,97957,1742
staff,97610,1743
personally,97598,1744
o'clock,97586,1745
falling,97529,1746
handsome,97355,1747
weight,97203,1748
finding,97193,1749
ears,97183,1750
pocket,97007,1751
flat,96944,1752
fortune,96924,1753
dave,96877,1754
adam,96797,1755
lake,96683,1756
pete,96642,1757
bell,96638,1758
language,96634,1759
fake,96602,1760
began,96220,1761
example,96204,1762
received,96054,1763
pair,96021,1764
y'all,95987,1765
downstairs,95977,1766
pleased,95932,1767
sees,95921,1768
castle,95668,1769
lines,95549,1770
remind,95456,1771
liar,95452,1772
dad's,95416,1773
someone's,95366,1774
brings,95222,1775
easily,95219,1776
member,95182,1777
shake,95008,1778
sending,94988,1779
kinda,94879,1780
trade,94815,1781
total,94716,1782
fancy,94697,1783
spread,94626,1784
cares,94600,1785
birth,94560,1786
joey,94513,1787
airport,94483,1788
walter,94450,1789
naked,94430,1790
eggs,94397,1791
fingers,94388,1792
signed,94363,1793
rough,94313,1794
video,94160,1795
bread,94003,1796
stomach,93984,1797
monsieur,93893,1798
lucy,93883,1799
pity,93661,1800
page,93649,1801
shower,93613,1802
add,93561,1803
covered,93518,1804
failed,93510,1805
loud,93465,1806
france,93378,1807
motherfucker,93356,1808
pounds,93349,1809
carter,93319,1810
rent,93273,1811
clearly,93236,1812
must've,93051,1813
doors,93020,1814
sudden,92986,1815
cheap,92874,1816
lesson,92775,1817
farm,92598,1818
streets,92466,1819
ohh,92464,1820
subject,92435,1821
insurance,92400,1822
exist,92383,1823
storm,92222,1824
slept,92121,1825
silver,92103,1826
bath,92065,1827
buried,91999,1828
secretary,91935,1829
trees,91904,1830
forced,91770,1831
opening,91676,1832
realized,91673,1833
repeat,91638,1834
telephone,91632,1835
contract,91621,1836
fellas,91557,1837
surgery,91518,1838
thomas,91449,1839
insane,91416,1840
manage,91393,1841
murderer,91299,1842
speech,91225,1843
thoughts,91063,1844
paint,91019,1845
students,90969,1846
l'll,90947,1847
silence,90792,1848
fixed,90675,1849
request,90607,1850
officers,90591,1851
doctors,90543,1852
ashamed,90514,1853
nights,90490,1854
joy,90449,1855
eric,90258,1856
path,90246,1857
ends,90177,1858
snow,90170,1859
warning,90131,1860
points,90033,1861
scare,90005,1862
ended,89988,1863
cheese,89959,1864
bedroom,89926,1865
access,89825,1866
screw,89753,1867
slowly,89576,1868
television,89467,1869
map,89463,1870
cheers,89445,1871
belongs,89419,1872
nobody's,89364,1873
british,89310,1874
terrific,89283,1875
merry,89267,1876
throat,89195,1877
rush,89177,1878
matt,89075,1879
japanese,88776,1880
fbi,88752,1881
funeral,88492,1882
soft,88366,1883
social,88295,1884
runs,87998,1885
yourselves,87934,1886
something's,87893,1887
caused,87887,1888
santa,87862,1889
divorce,87751,1890
burning,87684,1891
kim,87676,1892
safety,87673,1893
lisa,87563,1894
priest,87504,1895
drinks,87499,1896
yellow,87431,1897
thousands,87395,1898
discovered,87383,1899
familiar,87308,1900
william,87294,1901
ruined,87278,1902
washington,87272,1903
square,87234,1904
female,87216,1905
tongue,87143,1906
carrying,87142,1907
showing,87064,1908
photo,87017,1909
wise,86920,1910
someday,86898,1911
mood,86688,1912
kate,86685,1913
nope,86465,1914
ate,86449,1915
regret,86426,1916
smith,86380,1917
engine,86340,1918
genius,86328,1919
anna,86255,1920
waited,86138,1921
members,86090,1922
shape,86043,1923
glasses,85985,1924
tall,85942,1925
lover,85905,1926
butt,85814,1927
clark,85798,1928
rights,85712,1929
tears,85711,1930
rome,85683,1931
carefully,85614,1932
planned,85605,1933
issue,85365,1934
reasons,85352,1935
laughs,85313,1936
legal,85304,1937
revenge,85279,1938
lower,85225,1939
expensive,85220,1940
rat,85123,1941
courage,84846,1942
nah,84796,1943
mercy,84792,1944
deliver,84710,1945
license,84691,1946
mentioned,84608,1947
buying,84540,1948
birds,84525,1949
filled,84426,1950
crowd,84418,1951
data,84403,1952
mayor,84321,1953
honestly,84271,1954
pilot,84228,1955
trap,84127,1956
proper,84041,1957
obvious,83970,1958
royal,83891,1959
powers,83889,1960
loss,83884,1961
assume,83867,1962
hired,83866,1963
exciting,83840,1964
professional,83758,1965
hidden,83741,1966
depends,83680,1967
success,83667,1968
regular,83599,1969
guests,83596,1970
odd,83519,1971
male,83506,1972
ruin,83361,1973
football,83354,1974
badly,83309,1975
grave,83233,1976
scott,83194,1977
fan,83185,1978
fought,83158,1979
pa,83154,1980
harder,83130,1981
plant,83109,1982
screaming,82990,1983
thou,82981,1984
created,82926,1985
poison,82874,1986
vacation,82841,1987
bones,82829,1988
clever,82819,1989
details,82756,1990
model,82738,1991
create,82677,1992
russian,82664,1993
original,82649,1994
jerk,82643,1995
im,82642,1996
parts,82566,1997
finds,82519,1998
ls,82484,1999
likely,82471,2000
recently,82363,2001
simon,82250,2002
chan,82143,2003
maria,82070,2004
ted,82012,2005
based,81993,2006
alan,81981,2007
candy,81922,2008
forest,81829,2009
rescue,81729,2010
interview,81702,2011
assistant,81520,2012
monkey,81463,2013
grandfather,81449,2014
knowledge,81432,2015
universe,81423,2016
season,81414,2017
cab,81405,2018
memories,81391,2019
theory,81391,2020
attorney,81186,2021
tiny,81025,2022
awesome,80974,2023
midnight,80948,2024
daniel,80947,2025
load,80897,2026
statement,80787,2027
jeff,80699,2028
saving,80657,2029
useless,80642,2030
ocean,80635,2031
taxi,80553,2032
attacked,80429,2033
brian,80357,2034
ear,80323,2035
positive,80296,2036
decent,80294,2037
wherever,80248,2038
checking,80213,2039
growing,80123,2040
painting,80108,2041
gosh,80088,2042
lips,80079,2043
thy,80049,2044
rate,79909,2045
palace,79811,2046
riding,79810,2047
higher,79756,2048
golden,79742,2049
crash,79725,2050
temple,79694,2051
switch,79628,2052
rise,79588,2053
appointment,79571,2054
younger,79552,2055
meal,79547,2056
awake,79536,2057
neighborhood,79406,2058
jury,79368,2059
woods,79349,2060
picking,79344,2061
march,79309,2062
winter,79306,2063
shock,79229,2064
invite,79167,2065
somethin,79163,2066
carl,79155,2067
answers,79127,2068
kelly,79031,2069
changes,78983,2070
monday,78965,2071
guards,78935,2072
treasure,78925,2073
desert,78914,2074
freeze,78805,2075
burned,78783,2076
soup,78752,2077
jacket,78681,2078
hearts,78639,2079
reached,78603,2080
appear,78600,2081
cases,78581,2082
indian,78562,2083
swim,78497,2084
aboard,78490,2085
committed,78446,2086
century,78427,2087
hung,78411,2088
victory,78401,2089
journey,78374,2090
below,78365,2091
miracle,78331,2092
section,78204,2093
range,78124,2094
everybody's,78116,2095
percent,78070,2096
fella,78061,2097
grateful,77931,2098
refuse,77839,2099
susan,77822,2100
suffer,77815,2101
enemies,77811,2102
kevin,77719,2103
jason,77702,2104
romantic,77687,2105
pure,77673,2106
jean,77664,2107
distance,77623,2108
reality,77614,2109
sometime,77603,2110
amount,77585,2111
laid,77529,2112
drove,77524,2113
champagne,77452,2114
zero,77447,2115
charges,77244,2116
owner,77233,2117
avoid,77232,2118
hook,77218,2119
dollar,77163,2120
forces,77163,2121
shots,77116,2122
concern,77111,2123
chocolate,76922,2124
babe,76804,2125
county,76758,2126
chase,76712,2127
spell,76710,2128
tied,76685,2129
including,76673,2130
julie,76641,2131
humans,76597,2132
process,76582,2133
warn,76577,2134
leo,76570,2135
wound,76559,2136
particular,76527,2137
somebody's,76482,2138
official,76478,2139
prisoner,76412,2140
touched,76356,2141
per,76307,2142
central,76306,2143
california,76286,2144
faces,76273,2145
highness,76205,2146
jobs,76171,2147
laura,76108,2148
challenge,76101,2149
hoo,76040,2150
people's,75901,2151
boring,75900,2152
jones,75793,2153
ships,75787,2154
clock,75762,2155
wood,75572,2156
barely,75398,2157
alice,75386,2158
helen,75359,2159
offered,75333,2160
friendly,75323,2161
aside,75280,2162
player,75172,2163
shopping,74965,2164
dies,74957,2165
grant,74929,2166
grew,74855,2167
bleeding,74750,2168
hunt,74730,2169
mustn't,74724,2170
rachel,74576,2171
tip,74559,2172
bike,74449,2173
stranger,74386,2174
rob,74356,2175
patients,74345,2176
tear,74339,2177
sisters,74317,2178
thee,74192,2179
changing,74183,2180
dawn,74180,2181
penny,74159,2182
i'ii,74124,2183
dealing,74122,2184
foreign,74023,2185
affair,73974,2186
bride,73961,2187
chicago,73873,2188
freak,73853,2189
bone,73808,2190
escaped,73797,2191
disease,73766,2192
uniform,73752,2193
pride,73714,2194
traffic,73710,2195
junior,73701,2196
there'll,73647,2197
raised,73642,2198
walls,73633,2199
ancient,73629,2200
victims,73624,2201
flower,73618,2202
brains,73499,2203
honour,73498,2204
iron,73435,2205
howard,73377,2206
europe,73350,2207
dragon,73269,2208
passing,73245,2209
audience,73238,2210
borrow,73207,2211
connection,73207,2212
thirty,73194,2213
led,73173,2214
tim,73123,2215
direction,73118,2216
crack,73022,2217
results,72985,2218
secrets,72922,2219
blew,72918,2220
pie,72900,2221
squad,72877,2222
delicious,72807,2223
cigarette,72754,2224
mirror,72686,2225
phil,72662,2226
desire,72619,2227
wide,72602,2228
tour,72600,2229
armed,72578,2230
community,72536,2231
watched,72517,2232
suck,72516,2233
gods,72489,2234
celebrate,72487,2235
charming,72439,2236
talent,72432,2237
precious,72407,2238
egg,72312,2239
confused,72292,2240
sat,72258,2241
wire,72233,2242
bags,72104,2243
fourth,72055,2244
intend,72009,2245
effect,71976,2246
stood,71908,2247
alarm,71883,2248
appears,71849,2249
protection,71824,2250
mountains,71821,2251
period,71767,2252
sharp,71617,2253
remove,71605,2254
punch,71559,2255
babies,71477,2256
factory,71419,2257
curious,71416,2258
becomes,71389,2259
toast,71344,2260
reports,71324,2261
political,71227,2262
available,71206,2263
kicked,71198,2264
moves,71182,2265
prime,71182,2266
breathing,71177,2267
union,71084,2268
dust,71066,2269
score,71043,2270
everyone's,71004,2271
sue,70916,2272
grade,70864,2273
false,70743,2274
snake,70722,2275
wheel,70717,2276
annie,70713,2277
rooms,70692,2278
governor,70578,2279
negative,70576,2280
stealing,70556,2281
fail,70554,2282
piss,70531,2283
healthy,70503,2284
friendship,70501,2285
advantage,70332,2286
ordinary,70321,2287
rice,70279,2288
image,70249,2289
pulling,70239,2290
source,70197,2291
tower,70133,2292
americans,70113,2293
plate,70053,2294
ryan,70020,2295
physical,70019,2296
millions,70015,2297
cos,70011,2298
winner,70005,2299
chances,69967,2300
jenny,69875,2301
artist,69875,2302
violence,69846,2303
bastards,69820,2304
row,69818,2305
joking,69778,2306
amen,69778,2307
claim,69738,2308
location,69735,2309
mighty,69628,2310
university,69627,2311
troops,69454,2312
senator,69420,2313
unusual,69417,2314
circumstances,69386,2315
focus,69385,2316
giant,69299,2317
tail,69197,2318
arrive,69134,2319
disgusting,69122,2320
fifty,69104,2321
newspaper,69087,2322
hunting,69046,2323
scary,69022,2324
destiny,69016,2325
beloved,68959,2326
beating,68924,2327
button,68916,2328
treatment,68914,2329
roy,68899,2330
cancer,68861,2331
mystery,68855,2332
garage,68852,2333
pills,68838,2334
rope,68768,2335
families,68739,2336
china,68734,2337
silent,68615,2338
cooking,68551,2339
elizabeth,68526,2340
loving,68515,2341
capable,68429,2342
treated,68429,2343
equipment,68400,2344
whore,68377,2345
presence,68363,2346
managed,68338,2347
therefore,68329,2348
naturally,68315,2349
suffering,68284,2350
carried,68284,2351
fallen,68276,2352
fishing,68274,2353
schedule,68237,2354
dump,68187,2355
smoking,68177,2356
smells,68135,2357
complicated,68066,2358
stronger,68058,2359
council,68057,2360
toilet,67991,2361
emperor,67940,2362
quarter,67834,2363
pot,67757,2364
disappear,67754,2365
direct,67711,2366
chuck,67665,2367
event,67644,2368
cow,67640,2369
extremely,67562,2370
marshal,67535,2371
sale,67531,2372
seek,67515,2373
louis,67501,2374
becoming,67493,2375
kitty,67483,2376
bay,67409,2377
cast,67361,2378
dna,67339,2379
yard,67269,2380
throwing,67220,2381
files,67187,2382
slip,67099,2383
frightened,67095,2384
cleaning,67077,2385
shadow,67015,2386
ugh,66935,2387
coast,66915,2388
sexual,66902,2389
comin,66856,2390
witch,66772,2391
mexico,66714,2392
why'd,66689,2393
victor,66661,2394
talkin,66606,2395
non,66600,2396
stock,66569,2397
tank,66522,2398
stairs,66474,2399
falls,66463,2400
tests,66401,2401
bro,66393,2402
darkness,66392,2403
italian,66389,2404
ahh,66303,2405
unbelievable,66256,2406
eve,66184,2407
value,66169,2408
signs,66127,2409
screwed,66118,2410
nasty,66109,2411
served,66097,2412
shoulder,66085,2413
intelligence,65908,2414
receive,65807,2415
sacrifice,65776,2416
sons,65657,2417
mom's,65648,2418
flesh,65589,2419
hated,65578,2420
steady,65463,2421
directly,65444,2422
bang,65441,2423
engaged,65428,2424
site,65382,2425
bond,65372,2426
lets,65368,2427
considered,65354,2428
continues,65350,2429
dating,65266,2430
cure,65265,2431
juice,65243,2432
pizza,65209,2433
beast,65153,2434
edge,65135,2435
deck,65102,2436
desperate,65018,2437
magazine,65015,2438
claire,65006,2439
mostly,65001,2440
alert,64930,2441
creature,64910,2442
screen,64894,2443
knees,64851,2444
threat,64819,2445
dozen,64814,2446
wife's,64797,2447
youth,64790,2448
eventually,64786,2449
bow,64769,2450
drag,64690,2451
trace,64665,2452
winning,64658,2453
terribly,64656,2454
defend,64649,2455
amy,64639,2456
facts,64639,2457
convinced,64600,2458
guts,64592,2459
sexy,64572,2460
gettin,64354,2461
dean,64353,2462
duck,64350,2463
nation,64337,2464
steps,64300,2465
luke,64299,2466
expert,64282,2467
sin,64193,2468
notes,64192,2469
spoken,64130,2470
duke,64074,2471
senior,64058,2472
studio,63987,2473
illegal,63956,2474
mile,63933,2475
object,63794,2476
talks,63793,2477
terms,63754,2478
betty,63745,2479
attitude,63726,2480
woke,63668,2481
rocks,63660,2482
collect,63620,2483
wishes,63619,2484
goodnight,63609,2485
wasting,63603,2486
karen,63483,2487
trapped,63377,2488
mistakes,63344,2489
sally,63329,2490
exchange,63280,2491
kyle,63268,2492
firm,63249,2493
authority,63238,2494
bound,63173,2495
hank,63168,2496
surface,63162,2497
plays,63140,2498
valley,63077,2499
properly,63059,2500
jackson,63047,2501
staring,63040,2502
counting,63026,2503
reward,63015,2504
marks,62995,2505
eaten,62961,2506
today's,62958,2507
robbery,62930,2508
los,62914,2509
rare,62836,2510
warrant,62834,2511
saint,62832,2512
id,62801,2513
